"Date";"Debate title/Bill name";"Debate Type";"link";"Representative"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Viriato Fernandes"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Viriato Fernandes"
"2024-07-26 00:00:00";"Resolution regarding appropriate measures to regulate airfare in the country";"Private Members' Resolutions";"/mptrack/debatenotfound";"Viriato Fernandes"
"2024-07-22 00:00:00";"Request to govt not to convert goa into a coal hub";"Special Mention";"/mptrack/debatenotfound";"Viriato Fernandes"
"2024-08-06 00:00:00";"Regarding need to provide relief package to farmers of Karnataka affected by drought";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"K Sudhakar"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"K Sudhakar"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"K Sudhakar"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"K Sudhakar"
"2024-07-22 00:00:00";"Regarding problem of Drought and Depleting ground water level in Karnataka";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"K Sudhakar"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"K Sudhakar"
"2024-07-01 00:00:00";"Regarding establishment of flower board in Chikkaballapur";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"K Sudhakar"
"2024-08-07 00:00:00";"The Finance (No.2) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Madhavaneni Raghunandan Rao"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Madhavaneni Raghunandan Rao"
"2024-07-25 00:00:00";"Urge upon to minister to kindly look into the matter of 225 kms of railway line from Tellapur, Patancheruvu, Sangareddy, Jogipet, Medak, Siddipet to Karimnagar";"Special Mention";"/mptrack/debatenotfound";"Madhavaneni Raghunandan Rao"
"2024-07-22 00:00:00";"Regarding upgradation of Immigration and other facilities at Shamsabad Airport";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Madhavaneni Raghunandan Rao"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Bijuli Kalita Medhi"
"2024-07-24 00:00:00";"Demand to govt to set up a railway station for both passenger and goods trains at darangiri and provide stoppage of all trains at least for five minutes";"Special Mention";"/mptrack/debatenotfound";"Bijuli Kalita Medhi"
"2024-08-06 00:00:00";"Regarding need to develop an alternate route to Shivaji Marg along Sahibi River in NCT Delhi";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Kamaljeet Sehrawat"
"2024-08-02 00:00:00";"Demand for mono rail in West Delhi";"Special Mention";"/mptrack/debatenotfound";"Kamaljeet Sehrawat"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Kamaljeet Sehrawat"
"2024-07-29 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Kamaljeet Sehrawat"
"2024-07-22 00:00:00";"Request to minister help to connected the metro from dhansa gaon to najafgarh and nagloi and introduce the concept of mono rail";"Special Mention";"/mptrack/debatenotfound";"Kamaljeet Sehrawat"
"2024-08-09 00:00:00";"Request to minister water from kadana and mahi dam should be supplied to the farmers through high level canal for drinking water in the villages of jalore, sirohi and barmer";"Special Mention";"/mptrack/debatenotfound";"Lumba Ram"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Lumba Ram"
"2024-07-30 00:00:00";"Regarding request for supply of water to Jalor Sirohi District from Kadana Dam";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Lumba Ram"
"2024-07-24 00:00:00";"Regarding need to provide funds for the construction of road from Gulabganj to Mount Abu under Central Road Fund";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Lumba Ram"
"2024-08-08 00:00:00";"The Bhartiya Vayuyan Vidheyak, 2024";"Government Bills";"/mptrack/debatenotfound";"Malvinder Singh Kang"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Malvinder Singh Kang"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Malvinder Singh Kang"
"2024-07-25 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Malvinder Singh Kang"
"2024-07-22 00:00:00";"Discussion on India's preparedness for upcoming Olympic Games";"LS - Short Duration Discussions (Rule-193)";"/mptrack/debatenotfound";"Malvinder Singh Kang"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Devendra Singh Alias Bhole Singh"
"2024-07-29 00:00:00";"Regarding need to increase flight services at Kanpur Airport and upgrade existing infrastructure";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Devendra Singh Alias Bhole Singh"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Devendra Singh Alias Bhole Singh"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Pradeep Kumar Singh"
"2024-07-24 00:00:00";"Regarding development of purchase and storage centres and setting up of maize industry in Araria Parliamentary Constituency";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Pradeep Kumar Singh"
"2024-08-07 00:00:00";"Request to minister to restore the old transfer policy immediately for admission in kendriya vidyalayas";"Special Mention";"/mptrack/debatenotfound";"M K Raghavan"
"2024-08-06 00:00:00";"Request to govt provide all the possible support to the waynad landslide affected people";"Special Mention";"/mptrack/debatenotfound";"M K Raghavan"
"2024-08-05 00:00:00";"Regarding setting up of an AIIMS at Calicut";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"M K Raghavan"
"2024-07-30 00:00:00";"Regarding Landslide incident in Wayanad District, Kerala";"Submissions by Members";"/mptrack/debatenotfound";"M K Raghavan"
"2024-07-30 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"M K Raghavan"
"2024-08-06 00:00:00";"Request to govt stop the mahi banswara atomic power plant project";"Special Mention";"/mptrack/debatenotfound";"Rajkumar Roat"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Rajkumar Roat"
"2024-08-01 00:00:00";"Request to take cognizance from central govt and stop the formation of municipal corporation through unconstitutional legislation in the scheduled area";"Special Mention";"/mptrack/debatenotfound";"Rajkumar Roat"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Rajkumar Roat"
"2024-07-31 00:00:00";"Regarding need to discontinue the Banswara Nuclear Power Plant in Rajasthan";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Rajkumar Roat"
"2024-07-29 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Rajkumar Roat"
"2024-07-22 00:00:00";"Request to govt the tribals should be prevented from being displaced in Banswara";"Special Mention";"/mptrack/debatenotfound";"Rajkumar Roat"
"2024-07-02 00:00:00";"Regarding Expeditious completion of construction of Dugarpur Medical College";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Rajkumar Roat"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Rajkumar Roat"
"2024-08-09 00:00:00";"Regarding need to take measures to promote production of Foxnut seeds (Makhana) and also set up industry for �Makhana"" production in Purnia, Bihar";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-08-09 00:00:00";"Request to govt take an appropriate steps so that discipline and control can be established in the field of online gaming";"Special Mention";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-08-09 00:00:00";"Issue related to the power cuts in katihar and purnia";"Special Mention";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-08-08 00:00:00";"The Bhartiya Vayuyan Vidheyak, 2024";"Government Bills";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-08-07 00:00:00";"The Finance (No.2) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-07-29 00:00:00";"Demand from govt that the guidelines for the coaching should be made and their quality should be improved";"Special Mention";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-07-26 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-07-24 00:00:00";"Demand to govt construct high dam for kosi seemanchal and mithilanchal as soon as possible";"Special Mention";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-07-02 00:00:00";"Regarding need to enhance the compensation for land acquired for Purnea Airport";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Rajesh Ranjan"
"2024-08-05 00:00:00";"Regarding preservation of heritage buildings in Mysore";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Yaduveer Wadiyar"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Yaduveer Wadiyar"
"2024-08-07 00:00:00";"Reqeust to govt to pay special attention to prevent the degradation of jute and efforts should be made to promote it and maximum employment can be provided to the jute workers";"Special Mention";"/mptrack/debatenotfound";"Pathan Yusuf"
"2024-08-06 00:00:00";"Request to govt prepare a detailed project for the construction of double lane flyover or underground bypass at the railway gates and necessary funds should be sanctioned for this purpose";"Special Mention";"/mptrack/debatenotfound";"Pathan Yusuf"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"G Lakshminarayana"
"2024-07-31 00:00:00";"Regarding development of an underground drainage system with Sewage Treatment Plant under AMRUT 2.0 mission in Ananthapuramu district, Andhra Pradesh";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"G Lakshminarayana"
"2024-07-22 00:00:00";"Demand for the resumption and completion of NH-67 from Karnataka-Andhra Border to Gooty Section";"Special Mention";"/mptrack/debatenotfound";"G Lakshminarayana"
"2024-07-30 00:00:00";"Regarding extension of Multi Modal Transport System to Shankarpally and Vikarbad";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Konda Vishweshwar Reddy"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Konda Vishweshwar Reddy"
"2024-07-25 00:00:00";"Request to minister to provide stoppage of train no. 17319 hubli express and rayalaseema express at basheerabad station";"Special Mention";"/mptrack/debatenotfound";"Konda Vishweshwar Reddy"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Konda Vishweshwar Reddy"
"2024-08-07 00:00:00";"Regarding menace of stray dogs in Punjab";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Sher Singh Ghubaya"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Sher Singh Ghubaya"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Sher Singh Ghubaya"
"2024-07-24 00:00:00";"Request to govt protect the land of the farmer's from state govt. of punjab";"Special Mention";"/mptrack/debatenotfound";"Sher Singh Ghubaya"
"2024-07-25 00:00:00";"Request to minister to start the immigration check post at MBB airport as soon as possible and declare it as an international airport";"Special Mention";"/mptrack/debatenotfound";"Biplab Kumar Deb"
"2024-07-24 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Biplab Kumar Deb"
"2024-07-22 00:00:00";"Demand for additional funds for Mata Tripura Sundari Temple Development";"Special Mention";"/mptrack/debatenotfound";"Biplab Kumar Deb"
"2024-08-07 00:00:00";"Regarding need for construction of foot over-bridges and underpasses on National Highway 65 and 163 in Bhongir Parliamentary Constituency in Telangana";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Chamala Kiran Kumar Reddy"
"2024-08-02 00:00:00";"Regarding dumping of biological waste in public places and agricultural land by pharmaceutical companies in Yadadari Bhongir district";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Chamala Kiran Kumar Reddy"
"2024-07-25 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Chamala Kiran Kumar Reddy"
"2024-08-08 00:00:00";"The Bhartiya Vayuyan Vidheyak, 2024";"Government Bills";"/mptrack/debatenotfound";"Praveen Patel"
"2024-08-01 00:00:00";"Demand to increase the wages and allowances for the MGNREGA and village heads";"Special Mention";"/mptrack/debatenotfound";"Praveen Patel"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Praveen Patel"
"2024-07-31 00:00:00";"Regarding request for expeditious completion of ITI in Phulpur Parliamentary Constituency";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Praveen Patel"
"2024-07-25 00:00:00";"Regarding need to increase wages of labourers under MGNERGA and enhance allowances of Gram Pradhans";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Praveen Patel"
"2024-07-24 00:00:00";"Request to govt to establish a AIIMS in Prayagraj";"Special Mention";"/mptrack/debatenotfound";"Praveen Patel"
"2024-08-09 00:00:00";"Request to govt. reduce the cap for 1509 basmati rice";"Special Mention";"/mptrack/debatenotfound";"Gurjeet Singh Aujla"
"2024-08-08 00:00:00";"Regarding need to review the decision to impose 200% duty on Indo-Pak trade through Wagah Border";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Gurjeet Singh Aujla"
"2024-08-07 00:00:00";"The Finance (No.2) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Gurjeet Singh Aujla"
"2024-08-07 00:00:00";"Request to govt that the wagah border trade should be restarted";"Special Mention";"/mptrack/debatenotfound";"Gurjeet Singh Aujla"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Gurjeet Singh Aujla"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Gurjeet Singh Aujla"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Gurjeet Singh Aujla"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Gurjeet Singh Aujla"
"2024-07-26 00:00:00";"Resolution regarding appropriate measures to regulate airfare in the country";"Private Members' Resolutions";"/mptrack/debatenotfound";"Gurjeet Singh Aujla"
"2024-08-08 00:00:00";"Regarding need for amendment of Wildlife Act alongwith comprehensive measures to protect the life and property of farmers from menace of wild animals";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Dean Kuriakose"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Dean Kuriakose"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Dean Kuriakose"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Dean Kuriakose"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Dean Kuriakose"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Dean Kuriakose"
"2024-07-30 00:00:00";"Issue related to the wayanad disaster";"Special Mention";"/mptrack/debatenotfound";"Dean Kuriakose"
"2024-07-26 00:00:00";"Regarding construction of a new Dam to replace the Mullaperiyar Dam";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Dean Kuriakose"
"2024-07-24 00:00:00";"Urge upon to govt to make further amendment in the forest (conservation) act";"Special Mention";"/mptrack/debatenotfound";"Dean Kuriakose"
"2024-07-02 00:00:00";"Regarding need to grant financial assistance to farmers suffering from cop loss in Idukki";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Dean Kuriakose"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Dean Kuriakose"
"2024-08-09 00:00:00";"Regarding need to include trible people of Dadar & Nagar Haveli and Daman & Diu in the Fifth and Sixth Schedules to the Constitution";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Delkar Kalaben Mohanbhai"
"2024-08-09 00:00:00";"Regarding the issue of tribal community";"Special Mention";"/mptrack/debatenotfound";"Delkar Kalaben Mohanbhai"
"2024-07-31 00:00:00";"Regarding need to declare Haveli Mukti Day as a holiday";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Delkar Kalaben Mohanbhai"
"2024-07-26 00:00:00";"Regarding need for reform in school education system in Dadra & Nagar Haveli";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Delkar Kalaben Mohanbhai"
"2024-07-25 00:00:00";"Request to govt provide assembly status to the dadra and nagar haveli";"Special Mention";"/mptrack/debatenotfound";"Delkar Kalaben Mohanbhai"
"2024-08-09 00:00:00";"Request to govt. at least Rs.1,000 crore should be given as revival package to the cashew industries in Kerala";"Special Mention";"/mptrack/debatenotfound";"Kodikunnil Suresh"
"2024-08-06 00:00:00";"Regarding need for expansion of ESIC hospital at Ezhukone in Kollam district of Kerala with Ayurveda in-patient and OPD facilities";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Kodikunnil Suresh"
"2024-08-01 00:00:00";"Regarding ban on sale of Ducks";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Kodikunnil Suresh"
"2024-07-30 00:00:00";"Regarding Landslide incident in Wayanad District, Kerala";"Submissions by Members";"/mptrack/debatenotfound";"Kodikunnil Suresh"
"2024-07-30 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Kodikunnil Suresh"
"2024-07-29 00:00:00";"Request to govt look into the matter related to the EPF pensioners";"Special Mention";"/mptrack/debatenotfound";"Kodikunnil Suresh"
"2024-07-24 00:00:00";"Demand to govt to provide compensation for the victim's family which lost a young life to the nipah outbreak";"Special Mention";"/mptrack/debatenotfound";"Kodikunnil Suresh"
"2024-08-09 00:00:00";"Request to minister to kindly ensure that the ongoing temple corridor project, which is currently under the tripura state govt., must have provisions for free or affordable accommodation for the devotees, primarily the indigenous people";"Special Mention";"/mptrack/debatenotfound";"Kriti Devi Debbarman"
"2024-08-05 00:00:00";"Regarding protection of rights of the indigenous people of Tripura";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Kriti Devi Debbarman"
"2024-08-02 00:00:00";"Regarding setting up of AIIMS, Navodaya Vidyalayas and Kendriya Vidyalayas in Tripura East Parliamentary Constituency";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Kriti Devi Debbarman"
"2024-08-09 00:00:00";"Request to govt. establish a pharma-drug park and a mega food park in indore";"Special Mention";"/mptrack/debatenotfound";"Shankar Lalwani"
"2024-08-06 00:00:00";"Regarding need to release more funds for development of Indore as a smart city";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Shankar Lalwani"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Shankar Lalwani"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Shankar Lalwani"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Shankar Lalwani"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Shankar Lalwani"
"2024-08-09 00:00:00";"Request to govt. for the construction of overbridges and underpasses in Srikrishnapur and Pakuria";"Special Mention";"/mptrack/debatenotfound";"Satabdi Roy"
"2024-07-29 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Satabdi Roy"
"2024-07-29 00:00:00";"Demand to govt. start the fertilizer corporation of india in haldia";"Special Mention";"/mptrack/debatenotfound";"Satabdi Roy"
"2024-07-24 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Jagadish Shettar"
"2024-08-09 00:00:00";"Request from minister issue an advisory and ensure that the kakori conspiracy is removed from the textbooks and instead, the kakori incident should be called kakori protest";"Special Mention";"/mptrack/debatenotfound";"Sambit Patra"
"2024-08-07 00:00:00";"Regarding need to take comprehensive measures to revive the traditional applique work (Chandua) of Pipili in Puri, Odisha";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Sambit Patra"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Sambit Patra"
"2024-07-26 00:00:00";"Regarding need to provide decorated mobile Kiosks to street vendors in Jagannath Dham Puri";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Sambit Patra"
"2024-07-22 00:00:00";"Demand to establish Super Speciality hospital and medical college in Puri in Odisha";"Special Mention";"/mptrack/debatenotfound";"Sambit Patra"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Sambit Patra"
"2024-08-05 00:00:00";"Regarding shifting of EPFO office to Jangipur";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Khalilur Rahaman"
"2024-07-30 00:00:00";"Regarding need to increase number of courses being taught at AMU Murshidabad Branch in Jangipur Parliamentary Constituency";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Khalilur Rahaman"
"2024-07-29 00:00:00";"Demand to govt. start the fertilizer corporation of india in haldia";"Special Mention";"/mptrack/debatenotfound";"Khalilur Rahaman"
"2024-07-22 00:00:00";"Regarding soil erosion caused by Ganga River";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Khalilur Rahaman"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Satpal Brahamchari"
"2024-07-24 00:00:00";"Regarding expansion of Delhi Metro Network upto Sonipat";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Satpal Brahamchari"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Sunil Bose"
"2024-08-08 00:00:00";"Opposed the introduction of The Waqf (Amendment) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Gaurav Gogoi"
"2024-08-07 00:00:00";"Demand to govt that the North East Frontier Zone should come up with a criterion that North East youths get priority in terms of employment";"Special Mention";"/mptrack/debatenotfound";"Gaurav Gogoi"
"2024-08-06 00:00:00";"Request to central govt to seek reports from various capitals and states of india as to what kind of preparations are being made when heavy rain occur, be it in the mountains or urban areas";"Special Mention";"/mptrack/debatenotfound";"Gaurav Gogoi"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Gaurav Gogoi"
"2024-07-30 00:00:00";"Regarding train connectivity between Jorhat and Sivasagar";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Gaurav Gogoi"
"2024-07-24 00:00:00";"Request to govt to issue a gazette notification about the 18 month programme of D.El.Ed.";"Special Mention";"/mptrack/debatenotfound";"Gaurav Gogoi"
