"Date";"Debate title/Bill name";"Debate Type";"link";"Representative"
"2013-04-26";"Need to dispense with the practice of collection of toll tax from vehicles";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2604.pdf?source=loksabhadocs";"Ashok Argal"
"2013-04-26";"Need to withdraw the increase in rate of toll tax on National Highway between Delhi and Agra passing through Faridabad in Haryana";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2604.pdf?source=loksabhadocs";"Avtar Singh Bhadana"
"2013-04-26";"Need to raise the unit cost under Indira Awaas Yojana (IAY) and allocate sufficient funds for repair/ maintenance of the dwelling units under the IAY";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2604.pdf?source=loksabhadocs";"A.K.S. Vijayan"
"2013-04-26";"Need to restore land acquired by TATA Steel for setting up mega steel project in Gopalpur in Ganjam district of Odisha to the displaced people";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2604.pdf?source=loksabhadocs";"Bibhu Prasad Tarai"
"2013-04-26";"Need to develop Nagpur as the second capital of the country";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2604.pdf?source=loksabhadocs";"Vilas Baburao Muttemwar"
"2013-04-26";"Need to relax conditions for drought relief works in Maharashtra";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2604.pdf?source=loksabhadocs";"Suresh Kalmadi"
"2013-04-26";"Need to conduct an enquiry into the deaths of tribal in Attapadi, Kerala and to provide better health facilities";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2604.pdf?source=loksabhadocs";"P. K. Biju"
"2013-04-26";"Need to enhance allocation for Repair, Renovation and Restoration (RRR) scheme of water bodies to Rs. 30000 crore";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2604.pdf?source=loksabhadocs";"Haribhau Madhav Jawale"
"2013-04-26";"Need to enhance the amount of pension payable under social security scheme to senior citizens and also include all the BPL families under the scheme in the country particularly in Sheohar parliamentary constituency, Bihar";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2604.pdf?source=loksabhadocs";"Rama Devi"
"2013-04-26";"Need to construct Over Bridge on railway lines near Wadsa and Amgaon railway stations in Gadchiroli and Gondia district respectively in Maharashtra";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2604.pdf?source=loksabhadocs";"Syed Shahnawaz Hussain"
"2013-04-26";"Need to ensure fulfilment of allotted 27% reservation quota for obcs in Government jobs";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2604.pdf?source=loksabhadocs";"Charles Dias"
"2013-04-26";"Need to make reporting of lost electronic communication equipment in police stations mandatory in order to prevent their misuse by anti-social elements";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2604.pdf?source=loksabhadocs";"P.L. Punia"
"2013-04-23";"Need to take swift and time-bound action against banks indulging in unfair practices";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"Jadhav Baliram Sukur"
"2013-04-23";"Need to construct a Railway Over Bridge at level crossing between Arakandanallur and Villupuram in Tamil Nadu";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"K. Murugesan Anandan"
"2013-04-23";"Need to expedite electrification of all the villages under Rajiv Gandhi Grameen Vidyutikaran Yojana in Bharatpur parliamentary constituency, Rajastha";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"Ratan Singh"
"2013-04-23";"Need to provide a special financial package for overall development of districts of Eastern Uttar Pradesh including Chandauli district";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"Ramkishun"
"2013-04-23";"Need to accord environmental clearance for setting up a Research Centre of Defence Research and Development Organisation in Dharmapuri district, Tamil Nadu";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"R. Thamaraiselvan"
"2013-04-23";"Need to discontinue the Rajiv Aarogyasri Health Insurance Scheme in States and to allocate the funds to the Taluk level hospitals";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"Mansukhbhai D. Vasava"
"2013-04-23";"Need to make available adequate domestic cooking gas in Gujarat";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"Jayshreeben Kanubhai Patel"
"2013-04-23";"Need to undertake repair of National Highway No. 15 on Stretch between Gujarat-Rajasthan border and Barmer district in Rajasthan";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"Devji Patel"
"2013-04-23";"Need to set up dairy parks on the outskirts of cities and towns in Uttar Pradesh";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"Rajendra Agrawal"
"2013-04-23";"Need to control the increase in prices of life-saving medicines";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"P. Karunakaran"
"2013-04-23";"Need to start electrification of villages under second phase of Rajiv Gandhi Grameen Vidyutikaran Yojana in Gopalganj district, Bihar";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"Purnmasi Ram"
"2013-04-23";"Need to resume the suspended SBI remittance services from the United States of America";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"Anto Antony"
"2013-04-23";"Need to take steps for revival of Hindustan Photo Films Limited in Tamil Nadu";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"P. Viswanathan"
"2013-04-23";"Need to open a new Kendriya Vidyalaya at Sambalpur, Odisha";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"Amarnath Pradhan"
"2013-04-23";"Construction of New Railway line from Nandakumar to Balaiponda (Moyna) in East Midnapore district of West Bengal";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/file1.pdf?source=loksabhadocs";"Suvendu Adhikari"
"2013-04-22";"Need to extend the time-limit for repayment of interest free agriculture loan by farmers";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Ijyaraj Singh"
"2013-04-22";"Need to take steps for inclusion of Veerashaiva/Linga Balijas community of Andhra Pradesh in the Central list of Other Backward Classes";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Suresh Kumar Shetkar"
"2013-04-22";"Need to set up a Mini Passport Seva Kendra in Karimnagar, Andhra Pradesh";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Prabhakar Ponnam"
"2013-04-22";"Need to address the problems being faced by tenant farmers in the country particularly in Andhra Pradesh";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Modugula Venugopala Reddy"
"2013-04-22";"Need to provide adequate remuneration to sugarcane growers in Sitapur district of Uttar Pradesh";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Ashok Kumar Rawat"
"2013-04-22";"Need to construct railway lines on Sardarsahar-Hanumangarh, Sikar-Norwa, Bhiwani-Loharu-Pilani-Churu, Churu-Taranagar-Nohar, Suratgarh-Sardarsahar-Taranagar-Sadulpur routes under North Western Railway";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Ram Singh Kaswan"
"2013-04-22";"Need to take welfare measures in the interests of fishermen community in Andhra Pradesh";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Rajaiah Siricilla"
"2013-04-22";"Need to protect and conserve Thatte Nahar in Aurangabad district, Maharashtra";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Chandrakant Bhaurao Khaire"
"2013-04-22";"Need to upgrade Liquid Propulsion Systems Centre, Mahendragiri in Tamil Nadu as a separate Centre";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"S.S. Ramasubbu"
"2013-04-22";"Need to stop land erosion caused by the river Ganga in Danapur Sub-Division under Pataliputra Parliamentary Constituency, Bihar";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Ranjan Prasad Yadav"
"2013-04-22";"Need to ensure adequate supply of power in Bihar";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Jagada Nand Singh"
"2013-04-22";"Need to provide adequate compensation to farmers whose land has been acquired for Delhi-Howrah Freight Corridor Project in Fatehpur parliamentary constituency in Uttar Pradesh";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Rakesh Sachan"
"2013-04-22";"Need for inclusion of Sagar district of Madhya Pradesh under backward Regions Grant Fund Programme";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Bhoopendra Singh"
"2013-04-22";"Need to include Bhojpuri language in the Eighth Schedule of the Constitutio";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Jagdambika Pal"
"2013-04-22";"Need to establish an Agriculture University in Tiruvannamalai district in Tamil Nadu";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"M. Krishnaswamy"
"2013-04-22";"Need to set up a National Institute of Communicable Diseases in Ahmedabad, Gujarat";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Kirit Premjibhai Solanki"
"2013-04-22";"Need to develop places of religious and cultural importance in Santhal Pargana of Jharkhand as tourist destinations";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"Nishikant Dubey"
"2013-04-22";"Need to review the recommendations of the Shyamla Gopinath Committee for Comprehensive Review of Mahila Pradhan Kshetriya Bachat Yojana";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2204.pdf?source=loksabhadocs";"K. P. Dhanapalan"
"2013-03-22";"Need to construct a rail over bridge on level crossing no. 427 near Satchiapuram village on Sivakasi-Srivilliputhur section in Virudhunagar parliamentary constituency Tamil Nadu";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2203[1].pdf?source=loksabhadocs";"Manicka Tagore"
"2013-03-22";"Need to repair and maintain National Highways in Kerala";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2203[1].pdf?source=loksabhadocs";"N. Peethambara Kurup"
"2013-03-22";"Need to raise a Dalit Regiment in Army";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2203[1].pdf?source=loksabhadocs";"Kuldeep Bishnoi"
"2013-03-22";"Inclusion of Odisha under Special Category States to avail benefit of the National Electricity Fund interest subsidy Scheme";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2203[1].pdf?source=loksabhadocs";"Bhartruhari Mahtab"
"2013-03-22";"Need to allocate sufficient funds for completion of National Waterway No. 4 project connecting Andhra Pradesh, Tamil Nadu and Puducherry";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2203[1].pdf?source=loksabhadocs";"Aruna Kumar Vundavalli"
"2013-03-22";"Inclusion of Anglo-Indians as a separate category among minority communities and provide them reservations in Central Universities in the country";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2203[1].pdf?source=loksabhadocs";"Charles Dias"
"2013-03-22";"Need to provide stoppage of important trains at railway stations at Belthara Road, Revati and Kiriharapur in Ballia district of Uttar Pradesh";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2203[1].pdf?source=loksabhadocs";"Ramashankar Rajbhar"
"2013-03-22";"Need to make River Yamuna flowing through Delhi pollution free";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2203[1].pdf?source=loksabhadocs";"Jai Prakash Agarwal"
"2013-03-22";"Need to give financial assistance to Madhya Pradesh for providing relief to farmers who suffered loss of crops due to frost and hailstorms";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2203[1].pdf?source=loksabhadocs";"Sajjan Singh Verma"
"2013-03-22";"Setting up of an airport at Hosur in Tamil Nadu";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2203[1].pdf?source=loksabhadocs";"E.G. Sugavanam"
"2013-03-22";"Need to amend the constitution of India in order to provide reservation to SC/ST community irrespective of their place of birth";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2203[1].pdf?source=loksabhadocs";"S.S. Ramasubbu"
"2013-03-21";"Need to expedite construction work of Tehri Pumped Storage Plant at Tehri, Uttarakhand";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"Ravindra Kumar Pandey"
"2013-03-21";"Need to revise Minimum Support Price of raw Jute to ensure remunerative price to jute growers in West Bengal";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"Ratna De"
"2013-03-21";"Need to take measures for setting up a procurement centre with Foreign Direct Investment at Kichha or Haldwani in Uttarakhand for purchase of farm produce";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"Satpal Maharaj"
"2013-03-21";"Need to provide stoppage to Janashatabdi Express (Train No. 12081/12082), Dehradun Express (Train No. 12287/12288), Yeshvantpur Express (Train No. 12257/12258) and Trivandrum-Chennai Express (Train No. 12697/12698) at Tiruvalla Railway Station in Kerala";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"Anto Antony"
"2013-03-21";"Need to protect crops against damage caused by wild animals in Sabarkantha parliamentary constituency, Gujarat";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"Mahendrasinh Pruthvisinh Chauhan"
"2013-03-21";"Need to run a Duronto Express Train from Delhi to Shirdi on daily basis and also increase the number of reserved seats on all the trains running from Delhi to Manmad and Kopargaon in Maharashtra";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"Wakchaure Bhausaheb Rajaram"
"2013-03-21";"Need to construct cement concrete roads under Pradhan Mantri Gram Sadak Yojana in every village of the country";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"Ashok Argal"
"2013-03-21";"Need to provide commercial stoppages of train no. 12891/12892 at railway stations between Baripada and Bangriposi in Odisha";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"Laxman Tudu"
"2013-03-21";"Need to run a train with adequate number of coaches between Merta Road Railway Station and Merta city in Rajasthan";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"Gopal Singh Shekhawat"
"2013-03-21";"Need to set up an office of Employees Provident Fund Organisation at Palakkad, Kerala";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"M. B. Rajesh"
"2013-03-21";"Need to undertake repair work of National Highways No. 7, 12 and 12A passing through Jabalpur parliamentary constituency, Madhya Pradesh";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"Rakesh Singh"
"2013-03-21";"Need to set up a bench of Odisha High Court at Sambalpur";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"Amarnath Pradhan"
"2013-03-21";"Need to ensure payment of honorarium to health workers engaged under National Rural Health Mission in Union Territory of Lakshadweep";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"Hamdullah Sayeed"
"2013-03-21";"Need to declare and develop Gingee town in Villupuram district of Tamil Nadu as a tourist centre";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2103.pdf?source=loksabhadocs";"M. Krishnaswamy"
"2013-03-20";"Regarding need to retain the old format of Civil Services examination for All India Services conducted by UPSC";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"Raju Shetti"
"2013-03-20";"Regarding need to provide safe and clean drinking water in villages under Mau Aima Block in Allahabad district, Uttar Pradesh";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"Kapil Muni Karwariya"
"2013-03-20";"Regarding need to expedite the four-laning of N.H.-6 between Amrawati and Dhulia in Maharashtra";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"A.T. Nana Patil"
"2013-03-20";"Regarding need to ensure special provisions for welfare of the differently abled persons in the country";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"Paramjit Kaur Gulshan"
"2013-03-20";"Regarding need to take necessary action on the proposal of Government of Uttar Pradesh regarding inclusion of backward castes of Uttar Pradesh in the list of Scheduled Castes";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"Sushila Saroj"
"2013-03-20";"Regarding need to provide necessary assistance to tackle drought situation in Maharashtra particularly in Jalna parliamentary constituency in the State";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"Raosaheb Patil Danve"
"2013-03-20";"Regarding need to release a commemorative stamp in honour of Nayaki Swamigal, a great spiritual poet of Tamil Nadu";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"N.S.V. Chitthan"
"2013-03-20";"Regarding need to lift ban on sale of Petha by vendors at Agra Cantonment Railway Station, Uttar Pradesh";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"Ramshankar"
"2013-03-20";"Regarding need to prevent crops against damage caused by nilgais and boars in Kota parliamentary constituency, Rajasthan";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"Ijyaraj Singh"
"2013-03-20";"Regarding need to accord permission for construction of the Post Office building at the allocated land in Chitlapakkam Second main Road, Chennai, Tamil Nadu";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"C. Rajendran"
"2013-03-20";"Regarding need to provide stoppage of important trains at railway stations under Wardha parliamentary constituency, Maharashtra";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"Datta Raghobaji Meghe"
"2013-03-20";"Regarding need to provide equal representation for all regions in the composition of UPSC";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"R. Thamaraiselvan"
"2013-03-20";"Regarding need to impress upon International Olympic Committee to retain wrestling as a sport event in Olympics";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"Jagdambika Pal"
"2013-03-20";"Regarding need to provide adequate facilities at Vijethua Mahabiran Dham, a tourist destination of religious importance, in Sultanpur parliamentary constituency, Uttar Pradesh";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"Sanjay Sinh"
"2013-03-20";"Regarding need to provide a relief package for drought hit Kerala";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"M. I. Shanavas"
"2013-03-20";"Regarding need to provide safe and clean drinking water in Khagaria Municipal Council area in Bihar";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"Dinesh Chandra Yadav"
"2013-03-20";"Regarding need to ensure remunerative price to pepper farmers in Kerala";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"P. T. Thomas"
"2013-03-20";"Regarding need to provide a special financial package to Chhattisgarh to give impetus to development in the State";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/2003.pdf?source=loksabhadocs";"Saroj Pandey"
"2013-03-19";"Removal of compulsory pharamacist in UP";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Dara Singh Chauhan"
"2013-03-19";"Need to establish a Solar Park in Balangir district, Odisha";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Kalikesh Narayan Singh Deo"
"2013-03-19";"The Criminal Law (Amendment) Bill, 2013";"Government Bills";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Harsimrat Kaur Badal"
"2013-03-19";"Opening of Kariappa Marg for common people in Varanasi district, UP";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Dhananjay Singh"
"2013-03-19";"The Criminal Law (Amendment) Bill, 2013";"Government Bills";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Sharifuddin Shariq"
"2013-03-19";"The Criminal Law (Amendment) Bill, 2013";"Government Bills";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Gurudas Dasgupta"
"2013-03-19";"Need to undertake construction of an over-bridge at railway crossing on State highway no. 7 near Mungra Badshahpur in Uttar Pradesh";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Dhananjay Singh"
"2013-03-19";"Need to replace the New Pension Scheme with the old Pension scheme";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"P.L. Punia"
"2013-03-19";"Dam in Supaul on rivers orginating from Nepal";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Vishwa Mohan Kumar"
"2013-03-19";"The Criminal Law (Amendment) Bill, 2013";"Government Bills";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Kalyan Banerjee"
"2013-03-19";"The Criminal Law (Amendment) Bill, 2013";"Government Bills";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Ajay Kumar"
"2013-03-19";"Need to undertake mandatory audit of Production Sharing Contracts under New Exploration Licensing Policy by C & AG";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Harsh Vardhan"
"2013-03-19";"Roll back the Setu Samudram project";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Chandrakant Bhaurao Khaire"
"2013-03-19";"Need to take steps for setting up of Footwear Design and Development Institute at Kozhikode in Kerala";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"M. K. Raghavan"
"2013-03-19";"Control of NTPC over power plants which generates less power inspite of procuring coal on lesser rates";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Hansraj Gangaram Ahir"
"2013-03-19";"Roll back the Setu Samudram project";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Dhananjay Singh"
"2013-03-19";"Roll back the Setu Samudram project";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Yogi Adityanath"
"2013-03-19";"Need to accord approval to the proposal for construction of pump canal at Bhitaura Ghat on the river Ganga in Fatehpur district, Uttar Pradesh for supply of water for irrigation purpose to the farmers";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Rakesh Sachan"
"2013-03-19";"Provide drinking water in Reeva constituency";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Deoraj Singh Patel"
"2013-03-19";"Roll back the Setu Samudram project";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Pralhad Venkatesh Joshi"
"2013-03-19";"Release the funds immediately to the Karnataka Government so that farmers get their compensation";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Pralhad Venkatesh Joshi"
"2013-03-19";"The Criminal Law (Amendment) Bill, 2013";"Government Bills";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Anant Gangaram Geete"
"2013-03-19";"Black marketing of kerosin in UP";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Seema Upadhyay"
"2013-03-19";"Need to set up an independent ministry to deal with fisheries in the country";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Davidson J. Helen"
"2013-03-19";"Cess collected from jute manufacturers be returned in the interests of jute workers and jute";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Saugata Roy"
"2013-03-19";"Set up an agricultural engineering college and post-harvesting technology centres at Vizianagaram district";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Jhansi Botcha Lakshmi"
"2013-03-19";"The Criminal Law (Amendment) Bill, 2013";"Government Bills";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Sandeep Dikshit"
"2013-03-19";"Need to ensure execution of tree plantation work under Mahatma Gandhi National Rural Employment Guarantee Scheme as per specified norms in Gaya parliamentary constituency, Bihar";"LS - Matters under (Rule-377)";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Hari Manjhi"
"2013-03-19";"Adequate teacher student ratio in primary schools";"Special Mention";"https://sansad.in/getFile/debatestextmk/15/XIII/1903.pdf?source=loksabhadocs";"Dhananjay Singh"
